t,v
1540084120,1744
1540084328,1671
1540084538,1775
1540084754,1728
1540084970,1733
1540085178,1655
1540095568,1801
1540095784,1711
1540095996,1802
1540096205,1710
1540096415,1664
1540096631,1744
1540096841,1715
1540097054,1719
1540097264,1680
1540097472,1779
1540097690,1728
1540097898,1763
1540098109,1811
1540098317,1693
1540098527,1675
1540108917,1681
1540109128,1739
1540109336,1729
1540109546,1702
1540109762,1798
1540109978,1806
1540110187,1706
1540110397,1663
1540110605,1813
1540110823,1727
1540111036,1707
1540111246,1664
1540111455,1814
1540111672,1728
1540111880,1796
1540112092,1811
1540122475,1813
1540122694,1720
1540122902,1791
1540123112,1824
1540123321,1679
1540123531,1760
1540123747,1724
1540123962,1811
1540124170,1683
1540124380,1717
1540124588,1730
1540124807,1701
1540125020,1671
1540125230,1774
1540125439,1722
1540135828,1665
1540136041,1665
1540136251,1799
1540136460,1714
1540136678,1669
1540136886,1731
1540137097,1704
1540137305,1792
1540137516,1776
1540137732,1663
1540137945,1733
1540138153,1679
1540138364,1805
1540138572,1707
1540138790,1655
1540139004,1739
1540149387,1727
1540149595,1758
1540149813,1810
1540150026,1812
1540150236,1726
1540150444,1738
1540150662,1808
1540150871,1669
1540151083,1799
1540151291,1714
1540151501,1676
1540151717,1811
1540151929,1696
1540152137,1806
1540152347,1739
1540162736,1754
1540162948,1730
1540163156,1705
1540163366,1808
1540163574,1703
1540163793,1653
1540164007,1808
1540164218,1732
1540164426,1658
1540164644,1805
1540164852,1705
1540165064,1785
1540165273,1724
1540165483,1683
1540165699,1812
1540165909,1719
1540176294,1705
1540176504,1670
1540176720,1810
1540176935,1803
1540177143,1713
1540177353,1677
1540177562,1811
1540177780,1730
1540177993,1716
1540178203,1677
1540178411,1812
1540178629,1728
1540178837,1703
1540179049,1735
1540179257,1660
1540189647,1809
1540189855,1691
1540190066,1727
1540190274,1730
1540190484,1703
1540190701,1808
1540190911,1732
1540191120,1691
1540191330,1807
1540191538,1708
1540191756,1675
1540191970,1791
1540192181,1813
1540192389,1680
1540192599,1775
1540192816,1723
1540203206,1655
1540203414,1793
1540203632,1712
1540203840,1783
1540204055,1674
1540204263,1813
1540204473,1726
1540204689,1760
1540204900,1813
1540205108,1686
1540205318,1710
1540205526,1732
1540205745,1696
1540205958,1687
1540206168,1712
1540216555,1732
1540216773,1708
1540216988,1680
1540217198,1805
1540217406,1712
1540217624,1665
1540217832,1813
1540218047,1773
1540218255,1727
1540218465,1690
1540218681,1811
1540218891,1669
1540219103,1741
1540219313,1713
1540219521,1774
1540219738,1787
1540230183,1655
1540230394,1793
1540230602,1713
1540230820,1675
1540231034,1713
1540231244,1808
1540231452,1705
1540231670,1665
1540231878,1686
1540232092,1733
1540232300,1732
1540232510,1698
1540232727,1809
1540232942,1791
1540233150,1719
1540233361,1680
1540243791,1709
1540244005,1735
1540244214,1662
1540244424,1798
1540244640,1712
1540244850,1671
1540245063,1665
1540245273,1786
1540245481,1721
1540245700,1673
1540245908,1755
1540246119,1717
1540246327,1777
1540246537,1811
1540246753,1686
1540257182,1677
1540257390,1738
1540257600,1702
1540257816,1795
1540258029,1708
1540258237,1793
1540258447,1813
1540258664,1671
1540258874,1809
1540259084,1685
1540259294,1729
1540259502,1733
1540259720,1701
1540259934,1683
1540260144,1713
1540260352,1731
1540270773,1695
1540270987,1695
1540271197,1803
1540271405,1709
1540271623,1666
1540271832,1812
1540272047,1802
1540272255,1712
1540272465,1671
1540272682,1754
1540272892,1760
1540273103,1728
1540273314,1690
1540273522,1808
1540273738,1808
1540284176,1783
1540284386,1813
1540284594,1677
1540284813,1770
1540285026,1802
1540285236,1750
1540285444,1675
1540285663,1779
1540285871,1679
1540286083,1746
1540286291,1728
1540286501,1693
1540286718,1809
1540286929,1711
1540287138,1790
1540287348,1811
1540297750,1696
1540297963,1808
1540298171,1698
1540298381,1659
1540298589,1812
1540298807,1728
1540299020,1707
1540299230,1657
1540299439,1787
1540299657,1722
1540299865,1763
1540300075,1811
1540300283,1687
1540300494,1712
1540300710,1730
1540311174,1802
1540311382,1709
1540311592,1706
1540311807,1797
1540312022,1727
1540312230,1733
1540312440,1706
1540312657,1798
1540312867,1740
1540313075,1667
1540313285,1782
1540313494,1721
1540313712,1674
1540313921,1776
1540314131,1719
1540314339,1753
1540324732,1683
1540324943,1719
1540325153,1680
1540325361,1811
1540325572,1726
1540325788,1742
1540326003,1677
1540326211,1811
1540326422,1723
1540326638,1728
1540326848,1808
1540327060,1799
1540327270,1744
1540327478,1671
1540327696,1787
1540338081,1813
1540338291,1723
1540338500,1755
1540338718,1812
1540338928,1720
1540339138,1808
1540339346,1696
1540339557,1699
1540339773,1734
1540339989,1733
1540340198,1654
1540340408,1791
1540340624,1718
1540340834,1680
1540341044,1730
1540341254,1695
1540351647,1684
1540351857,1799
1540352066,1702
1540352276,1654
1540352484,1738
1540352703,1706
1540352911,1808
1540353122,1730
1540353330,1680
1540353540,1803
1540353757,1710
1540353973,1705
1540354181,1797
1540354392,1792
1540354600,1669
1540364993,1728
1540365201,1745
1540365411,1808
1540365628,1686
1540365838,1725
1540366048,1700
1540366258,1654
1540366466,1755
1540366685,1709
1540366893,1810
1540367104,1731
1540367313,1703
1540367523,1806
1540367738,1720
1540367953,1731
1540368162,1659
1540378551,1801
1540378767,1714
1540378979,1797
1540379188,1714
1540379398,1677
1540379614,1811
1540379824,1728
1540380036,1729
1540380246,1695
1540380455,1808
1540380673,1744
1540380881,1744
1540381092,1808
1540381300,1695
1540381511,1690
1540391900,1680
1540392111,1727
1540392319,1729
1540392529,1696
1540392746,1808
1540392962,1807
1540393170,1707
1540393380,1653
1540393589,1758
1540393807,1716
1540394020,1697
1540394230,1673
1540394439,1742
1540394656,1718
1540394865,1779
1540395075,1812
1540405458,1814
1540405677,1719
1540405885,1809
1540406097,1731
1540406305,1675
1540406515,1803
1540406732,1704
1540406945,1809
1540407153,1685
1540407363,1717
1540407572,1731
1540407790,1698
1540408004,1671
1540408214,1776
1540408422,1721
1540418812,1675
1540419026,1767
1540419236,1811
1540419444,1691
1540419662,1696
1540419870,1705
1540420083,1665
1540420291,1783
1540420501,1718
1540420717,1773
1540420929,1733
1540421137,1659
1540421347,1792
1540421555,1727
1540421773,1683
1540421988,1766
1540432370,1731
1540432578,1666
1540432796,1796
1540433009,1811
1540433220,1733
1540433428,1669
1540433646,1798
1540433854,1716
1540434065,1657
1540434273,1758
1540434483,1720
1540434699,1779
1540434910,1811
1540435118,1679
1540435328,1755
1540445719,1728
1540445935,1682
1540446143,1735
1540446353,1712
1540446561,1767
1540446779,1809
1540446993,1733
1540447203,1711
1540447411,1791
1540447630,1742
1540447838,1671
1540448054,1679
1540448262,1813
1540448472,1729
1540448688,1723
1540448899,1809
1540459277,1710
1540459488,1670
1540459703,1813
1540459914,1712
1540460123,1782
1540460333,1811
1540460541,1683
1540460759,1711
1540460974,1811
1540461184,1729
1540461392,1684
1540461602,1803
1540461818,1712
1540462030,1796
1540462239,1713
1540472638,1804
1540472846,1711
1540473062,1719
1540473270,1771
1540473481,1810
1540473697,1679
1540473907,1776
1540474116,1726
1540474326,1685
1540474534,1808
1540474752,1730
1540474963,1806
1540475173,1738
1540475381,1661
1540475591,1747
1540475807,1729
1540486259,1689
1540486468,1808
1540486686,1730
1540486894,1781
1540487105,1812
1540487314,1683
1540487524,1725
1540487738,1810
1540487953,1791
1540488162,1715
1540488372,1678
1540488580,1811
1540488798,1730
1540489009,1761
1540489220,1719
1540489428,1763
1540499867,1721
1540500075,1744
1540500285,1809
1540500493,1697
1540500711,1685
1540500920,1733
1540501130,1706
1540501338,1797
1540501548,1798
1540501764,1677
1540501978,1728
1540502187,1711
1540502397,1808
1540502605,1712
1540502823,1669
1540513253,1682
1540513463,1742
1540513680,1727
1540513890,1809
1540514103,1681
1540514313,1728
1540514521,1733
1540514738,1725
1540514951,1706
1540515162,1662
1540515370,1810
1540515580,1718
1540515796,1759
1540516011,1665
1540516220,1738
1540516430,1712
1540526844,1719
1540527059,1812
1540527267,1685
1540527477,1715
1540527694,1729
1540527904,1683
1540528112,1810
1540528323,1730
1540528531,1696
1540528749,1808
1540528960,1711
1540529170,1808
1540529378,1702
1540529588,1685
1540529803,1808
1540540252,1654
1540540460,1759
1540540678,1711
1540540886,1675
1540541102,1769
1540541310,1728
1540541521,1683
1540541737,1812
1540541953,1809
1540542162,1695
1540542372,1666
1540542580,1731
1540542798,1702
1540543009,1727
1540543220,1690
1540543428,1808
1540553826,1711
1540554037,1744
1540554247,1715
1540554455,1781
1540554673,1813
1540554881,1687
1540555093,1806
1540555301,1712
1540555511,1671
1540555728,1744
1540555942,1796
1540556150,1714
1540556361,1675
1540556569,1811
1540556787,1722
1540567246,1746
1540567456,1808
1540567672,1699
1540567882,1773
1540568091,1727
1540568302,1685
1540568510,1808
1540568728,1729
1540568943,1679
1540569153,1744
1540569362,1728
1540569572,1687
1540569788,1808
1540570003,1757
1540570211,1728
1540570421,1695
1540580813,1690
1540581028,1719
1540581236,1776
1540581446,1811
1540581663,1681
1540581873,1807
1540582083,1702
1540582293,1651
1540582501,1747
1540582719,1712
1540582933,1682
1540583143,1718
1540583351,1732
1540583561,1711
1540583777,1782
1540583992,1653
1540594412,1731
1540594630,1687
1540594838,1808
1540595054,1794
1540595262,1712
1540595473,1671
1540595689,1810
1540595899,1712
1540596108,1790
1540596318,1783
1540596526,1674
1540596745,1794
1540596960,1734
1540597170,1710
1540597378,1792
1540607786,1706
1540607996,1733
1540608206,1709
1540608415,1792
1540608633,1755
1540608841,1677
1540609054,1738
1540609262,1673
1540609472,1776
1540609688,1719
1540609899,1655
1540610108,1808
1540610318,1720
1540610526,1762
1540610744,1814
1540610957,1812
1540621393,1732
1540621601,1670
1540621819,1797
1540622034,1757
1540622244,1717
1540622452,1763
1540622670,1810
1540622878,1806
1540623092,1741
1540623300,1675
1540623510,1767
1540623726,1722
1540623943,1713
1540624151,1775
1540624361,1814
1540634780,1689
1540634995,1723
1540635203,1761
1540635413,1812
1540635630,1680
1540635840,1744
1540636054,1808
1540636264,1732
1540636473,1664
1540636691,1797
1540636899,1702
1540637110,1661
1540637318,1744
1540637528,1715
1540637744,1791
1540637959,1658
1540648371,1731
1540648581,1697
1540648798,1806
1540649011,1675
1540649220,1811
1540649430,1721
1540649646,1783
1540649857,1813
1540650065,1675
1540650275,1770
1540650484,1728
1540650702,1680
1540650910,1814
1540651121,1725
1540651329,1743
1540661778,1681
1540661993,1771
1540662203,1810
1540662411,1689
1540662629,1687
1540662837,1736
1540663049,1678
1540663258,1813
1540663468,1719
1540663684,1778
1540663894,1734
1540664104,1658
1540664314,1791
1540664522,1719
1540664738,1722
1540664951,1701
1540675353,1731
1540675561,1663
1540675779,1798
1540675993,1813
1540676203,1718
1540676411,1767
1540676630,1813
1540676838,1680
1540677054,1691
1540677262,1807
1540677472,1733
1540677688,1653
1540677899,1808
1540678107,1710
1540678318,1671
1540688772,1653
1540688989,1657
1540689197,1755
1540689407,1713
1540689623,1782
1540689834,1811
1540690044,1779
1540690254,1811
1540690462,1681
1540690681,1733
1540690889,1685
1540691103,1801
1540691311,1712
1540691521,1671
1540691738,1744
1540691953,1818
1540702401,1739
1540702620,1698
1540702828,1799
1540703044,1803
1540703252,1712
1540703463,1670
1540703679,1757
1540703889,1810
1540704103,1680
1540704313,1727
1540704521,1731
1540704738,1729
1540704951,1715
1540705161,1680
1540705370,1809
1540705580,1730
1540716011,1729
1540716221,1691
1540716429,1808
1540716647,1738
1540716856,1653
1540717066,1803
1540717274,1710
1540717485,1669
1540717701,1788
1540717911,1715
1540718120,1776
1540718330,1811
1540718538,1689
1540718756,1714
1540718971,1808
1540729399,1737
1540729615,1671
1540729826,1803
1540730036,1712
1540730247,1808
1540730455,1709
1540730673,1674
1540730881,1730
1540731092,1697
1540731301,1806
1540731511,1740
1540731727,1654
1540731942,1690
1540732150,1809
1540732361,1732
1540732569,1701
1540742995,1691
1540743203,1807
1540743413,1738
1540743630,1658
1540743840,1793
1540744049,1680
1540744259,1730
1540744468,1730
1540744686,1691
1540744894,1811
1540745105,1725
1540745313,1746
1540745524,1808
1540745738,1728
1540745953,1810
1540756393,1733
1540756603,1702
1540756819,1797
1540757036,1793
1540757244,1712
1540757454,1671
1540757670,1811
1540757881,1715
1540758092,1730
1540758302,1706
1540758511,1797
1540758729,1734
1540758943,1712
1540759153,1675
1540759361,1813
1540759572,1717
1540769974,1654
1540770184,1787
1540770392,1717
1540770602,1679
1540770819,1814
1540771031,1685
1540771239,1809
1540771449,1731
1540771665,1686
1540771876,1671
1540772089,1815
1540772299,1725
1540772508,1766
1540772726,1811
1540772941,1723
1540783391,1718
1540783600,1786
1540783818,1811
1540784028,1764
1540784238,1809
1540784447,1691
1540784665,1741
1540784873,1792
1540785089,1809
1540785297,1679
1540785507,1761
1540785723,1729
1540785940,1729
1540786148,1724
1540786358,1808
1540786566,1687
1540797020,1776
1540797228,1726
1540797438,1681
1540797654,1805
1540797864,1733
1540798072,1663
1540798282,1778
1540798491,1725
1540798709,1683
1540798917,1811
1540799128,1728
1540799336,1734
1540799546,1808
1540799762,1699
1540799978,1698
1540800187,1806
1540810636,1674
1540810844,1735
1540811059,1808
1540811267,1701
1540811477,1655
1540811694,1738
1540811904,1704
1540812112,1795
1540812322,1759
1540812531,1673
1540812749,1766
1540812960,1658
1540813170,1790
1540813378,1715
1540813588,1710
1540824014,1802
1540824224,1759
1540824433,1670
1540824651,1778
1540824859,1719
1540825069,1679
1540825278,1812
1540825488,1729
1540825704,1689
1540825914,1811
1540826123,1694
1540826333,1666
1540826541,1737
1540826759,1714
1540826974,1653
1540827184,1792
1540837605,1674
1540837823,1771
1540838036,1805
1540838246,1744
1540838455,1670
1540838672,1735
1540838880,1712
1540839092,1676
1540839300,1810
1540839510,1728
1540839726,1764
1540839942,1699
1540840150,1733
1540840361,1707
1540840569,1792
1540851012,1811
1540851221,1693
1540851431,1695
1540851647,1734
1540851857,1701
1540852066,1808
1540852276,1734
1540852484,1657
1540852703,1802
1540852911,1702
1540853122,1655
1540853330,1744
1540853540,1713
1540853756,1775
1540853973,1778
1540854181,1723
1540864587,1677
1540864803,1740
1540865020,1735
1540865228,1653
1540865438,1791
1540865654,1726
1540865864,1683
1540866072,1809
1540866283,1730
1540866491,1690
1540866709,1794
1540866917,1700
1540867128,1659
1540867336,1776
1540867546,1719
1540878006,1814
1540878217,1722
1540878425,1753
1540878642,1808
1540878851,1695
1540879064,1789
1540879273,1675
1540879483,1763
1540879699,1721
1540879910,1671
1540880118,1812
1540880328,1727
1540880537,1735
1540880755,1808
1540880968,1811
1540881178,1724
1540891565,1707
1540891783,1805
1540891993,1677
1540892203,1802
1540892412,1712
1540892630,1658
1540892838,1758
1540893054,1812
1540893262,1685
1540893472,1714
1540893689,1730
1540893899,1687
1540894108,1810
1540894318,1731
1540894526,1687
1540904918,1726
1540905127,1739
1540905337,1808
1540905545,1703
1540905763,1663
1540905976,1754
1540906186,1810
1540906395,1696
1540906605,1666
1540906820,1810
1540907035,1806
1540907244,1710
1540907454,1671
1540907670,1812
1540907880,1745
1540908092,1731
1540918476,1797
1540918693,1702
1540918903,1682
1540919112,1733
1540919322,1711
1540919530,1789
1540919748,1812
1540919960,1809
1540920170,1732
1540920378,1664
1540920588,1735
1540920803,1733
1540921020,1728
1540921228,1709
1540921438,1805
1540931825,1706
1540932038,1808
1540932246,1699
1540932457,1663
1540932673,1747
1540932883,1686
1540933092,1808
1540933303,1731
1540933511,1668
1540933729,1807
1540933943,1743
1540934153,1715
1540934362,1777
1540934572,1811
1540934788,1682
1540935003,1713
1540945384,1810
1540945594,1726
1540945810,1737
1540946025,1681
1540946233,1809
1540946443,1730
1540946660,1713
1540946870,1813
1540947079,1681
1540947289,1744
1540947497,1728
1540947716,1687
1540947925,1811
1540948135,1718
1540948343,1763
1540958737,1679
1540958951,1774
1540959161,1811
1540959370,1682
1540959580,1761
1540959796,1728
1540960011,1811
1540960220,1678
1540960430,1766
1540960646,1717
1540960857,1677
1540961065,1811
1540961275,1721
1540961484,1744
1540961702,1809
1540961910,1676
1540972295,1732
1540972503,1680
1540972721,1803
1540972933,1787
1540973144,1810
1540973352,1679
1540973562,1740
1540973778,1730
1540973993,1810
1540974201,1689
1540974411,1700
1540974627,1731
1540974837,1708
1540975047,1776
1540975258,1718
1540985644,1729
1540985854,1808
1540986064,1653
1540986274,1789
1540986483,1717
1540986701,1667
1540986909,1744
1540987120,1714
1540987328,1782
1540987538,1811
1540987754,1685
1540987970,1710
1540988178,1791
1540988388,1812
1540988596,1708
1540988813,1679
1540999202,1701
1540999413,1654
1540999629,1786
1540999839,1719
1541000048,1807
1541000258,1744
1541000467,1669
1541000685,1798
1541000893,1681
1541001105,1722
1541001313,1730
1541001523,1701
1541001738,1734
1541001953,1667
1541002162,1785
1541012556,1813
1541012772,1686
